key HBPattern1 HBPattern2 Weight
64148 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 2
64149 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH4.V5 1
64155 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH0.V5 1
64156 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH1.V6 1
64157 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 178
64158 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 25
64160 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH5.V3 1
64164 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 26
64167 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH4.V8 1
64171 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 413
64172 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 24
64232 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 19
64233 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 2
64235 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 1
64236 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 178
64237 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 25
64238 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 26
64240 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH2.V263 413
64241 BETA.FB-8.SB-11.HD2.OD-2.HO6.OH-6.V315 BETA.FB11.SB-8.HD6.OD-6.HO-2.OH3.V23 24
64592 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 2
64793 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB8.SB-11.HD6.OD-6.HO3.OH-3.V1 1
64823 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB9.SB-11.HD6.OD-6.HO3.OH-2.V18 1
64849 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB10.SB-11.HD6.OD-6.HO2.OH-2.V155 4
64890 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
64891 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 1
64907 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 2
64908 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
64921 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 4
64983 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 2
64989 BETA.FB-8.SB-11.HD3.OD-3.HO6.OH-6.V2 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 4
65342 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 1
65343 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 37
65544 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB8.SB-11.HD6.OD-6.HO3.OH-2.V13 24
65571 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB9.SB-11.HD6.OD-6.HO2.OH-2.V279 50
65631 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
65638 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 1
65640 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 12
65647 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 3
65648 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 1
65657 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 29
65658 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
65659 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH4.V18 1
65664 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 1
65671 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 70
65672 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 1
65732 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 29
65733 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 1
65735 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 1
65738 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 70
65739 BETA.FB-8.SB-11.HD3.OD-2.HO6.OH-6.V43 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 1
66227 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB5.SB-11.HD1.OD-6.HO-4.OH-6.V1 1
66242 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB6.SB-11.HD1.OD-6.HO-5.OH-6.V4 1
66295 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB8.SB-11.HD6.OD-6.HO4.OH-5.V11 22
66325 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB9.SB-11.HD6.OD-6.HO4.OH-4.V95 7
66381 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
66390 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
66397 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
66407 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 3
66408 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
66415 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH1.V19 1
66421 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 22
66422 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 3
66427 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-3.V132 9
66428 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 16
66487 BETA.FB-8.SB-11.HD4.OD-5.HO6.OH-6.V10 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 22
66843 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 1
67046 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB8.SB-11.HD6.OD-6.HO4.OH-4.V124 206
67132 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 2
67138 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 1
67140 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 16
67141 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 1
67147 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
67148 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 2
67157 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 63
67158 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 9
67159 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH4.V18 1
67164 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 1
67165 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH1.V19 2
67167 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH4.V8 1
67171 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 184
67172 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 11
67178 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 198
67232 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 1
67233 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 2
67236 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH4.V90 184
67237 BETA.FB-8.SB-11.HD4.OD-4.HO6.OH-6.V105 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH5.V15 11
67823 BETA.FB-8.SB-11.HD4.OD-2.HO6.OH-6.V2 BETA.FB9.SB-11.HD6.OD-6.HO3.OH-2.V18 2
67897 BETA.FB-8.SB-11.HD4.OD-2.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
67921 BETA.FB-8.SB-11.HD4.OD-2.HO6.OH-6.V2 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 2
67985 BETA.FB-8.SB-11.HD4.OD-2.HO6.OH-6.V2 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 2
68671 BETA.FB-8.SB-11.HD4.OD-1.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 1
68734 BETA.FB-8.SB-11.HD4.OD-1.HO6.OH-6.V1 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH1.V1 1
69297 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB8.SB-11.HD6.OD-6.HO5.OH-5.V4 2
69353 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB10.SB-11.HD6.OD-6.HO4.OH-4.V53 2
69408 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
69421 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 1
69422 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 2
69427 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-3.V132 1
69428 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 2
69483 BETA.FB-8.SB-11.HD5.OD-5.HO6.OH-6.V6 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 1
70048 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB8.SB-11.HD6.OD-6.HO5.OH-4.V20 27
70075 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB9.SB-11.HD6.OD-6.HO4.OH-4.V95 23
70131 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 1
70132 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 1
70138 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 1
70140 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
70147 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 2
70157 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 13
70158 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 1
70164 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO-1.OH0.V275 5
70171 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 40
70172 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 2
70178 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO2.OH-2.V3611 42
70186 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-11.HD6.OD-6.HO3.OH-2.V124 4
70232 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 40
70233 BETA.FB-8.SB-11.HD5.OD-4.HO6.OH-6.V32 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 2
70829 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB9.SB-9.HD6.OD-6.HO0.OH0.V386 37
70830 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB9.SB-8.HD6.OD-6.HO-1.OH0.V48 37
70972 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH4.V67 10
70973 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-9.HD6.OD-6.HO-4.OH5.V22 1
70974 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-9.HD6.OD-6.HO-3.OH2.V65 2
70977 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH2.V193 23
70978 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-9.HD6.OD-6.HO-2.OH3.V46 1
70982 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH4.V29 10
70983 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-8.HD6.OD-6.HO-5.OH5.V6 1
70985 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-8.HD6.OD-6.HO-4.OH2.V2 2
70988 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH2.V53 23
70989 BETA.FB-8.SB-9.HD1.OD0.HO6.OH-6.V19 BETA.FB11.SB-8.HD6.OD-6.HO-3.OH3.V3 1
71348 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 1
71392 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB-4.SB-11.HD6.OD5.HO6.OH1.V21 1
71397 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB-4.SB-8.HD2.OD-2.HO6.OH-6.V50 1
71400 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB-4.SB11.HD1.OD6.HO5.OH6.V18 1
71471 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB4.SB-4.HD4.OD-4.HO0.OH0.V58 1
71556 BETA.FB-8.SB-4.HD5.OD6.HO6.OH1.V2 BETA.FB8.SB-4.HD6.OD1.HO5.OH6.V2 1
72097 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 9
72170 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB-3.SB-8.HD3.OD-2.HO6.OH-5.V12 2
72172 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB-3.SB-7.HD2.OD-2.HO5.OH-5.V207 4
72199 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB3.SB-3.HD3.OD-3.HO0.OH0.V261 9
72282 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB7.SB-3.HD5.OD-5.HO-2.OH2.V175 1
72307 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB8.SB-3.HD5.OD-6.HO-3.OH2.V24 3
72310 BETA.FB-8.SB-3.HD4.OD6.HO6.OH1.V3 BETA.FB8.SB-3.HD6.OD1.HO4.OH6.V3 9
72946 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB3.SB-8.HD6.OD-5.HO3.OH-2.V28 2
72947 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB3.SB-7.HD5.OD-5.HO2.OH-2.V472 4
72949 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB3.SB-3.HD3.OD-3.HO0.OH0.V261 9
73034 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB7.SB3.HD2.OD-2.HO-5.OH5.V381 1
73061 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB8.SB3.HD2.OD-3.HO-6.OH5.V67 3
73064 BETA.FB-8.SB3.HD1.OD6.HO6.OH4.V7 BETA.FB8.SB3.HD6.OD4.HO1.OH6.V8 9
73714 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 BETA.FB4.SB-11.HD6.OD1.HO6.OH5.V61 1
73718 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 BETA.FB4.SB-8.HD6.OD-6.HO2.OH-2.V123 1
73721 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 BETA.FB4.SB-4.HD4.OD-4.HO0.OH0.V58 1
73726 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 BETA.FB4.SB11.HD5.OD6.HO1.OH6.V57 1
73816 BETA.FB-8.SB4.HD1.OD6.HO6.OH5.V2 BETA.FB8.SB4.HD6.OD5.HO1.OH6.V2 1
74352 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB-7.SB-11.HD3.OD-5.HO6.OH-6.V1 1
74640 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 1
74657 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 1
74671 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 1
74756 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB11.SB-7.HD6.OD-6.HO-3.OH5.V1 1
74760 BETA.FB-7.SB-11.HD1.OD-3.HO6.OH-6.V1 BETA.FB11.SB-7.HD6.OD-6.HO-1.OH3.V1 1
75105 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB-7.SB-11.HD4.OD-5.HO6.OH-6.V33 21
75109 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB-7.SB-11.HD5.OD-5.HO6.OH-6.V5 1
75265 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB7.SB-11.HD6.OD-6.HO2.OH-3.V17 35
75292 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB8.SB-11.HD6.OD-6.HO2.OH-2.V379 52
75390 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 7
75391 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 1
75397 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 1
75407 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH2.V2744 19
75408 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO-2.OH3.V352 3
75421 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO0.OH0.V6531 59
75422 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-11.HD6.OD-6.HO0.OH1.V314 1
75499 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-7.HD6.OD-6.HO-5.OH5.V6 1
75503 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-7.HD6.OD-6.HO-4.OH5.V43 19
75508 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-7.HD6.OD-6.HO-2.OH3.V59 59
75509 BETA.FB-7.SB-11.HD2.OD-3.HO6.OH-6.V31 BETA.FB11.SB-7.HD6.OD-6.HO-2.OH4.V2 1
75854 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD3.OD-2.HO6.OH-6.V60 14
75855 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD4.OD-5.HO6.OH-6.V33 39
75856 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD4.OD-4.HO6.OH-6.V139 201
75859 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD5.OD-5.HO6.OH-6.V5 9
75860 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD5.OD-4.HO6.OH-6.V38 26
75864 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB-7.SB-11.HD6.OD5.HO6.OH-2.V1 1
76016 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB7.SB-11.HD6.OD-6.HO2.OH-2.V353 554
76131 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH4.V196 15
76132 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-5.OH5.V46 4
76138 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH2.V27 3
76139 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH3.V8 1
76140 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH4.V993 51
76141 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-4.OH5.V194 24
76145 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH0.V3 1
76147 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH2.V316 26
76148 BETA.FB-7.SB-11.HD2.OD-2.HO6.OH-6.V351 BETA.FB11.SB-11.HD6.OD-6.HO-3.OH3.V40 9
